age,job,education,balance,month,pdays,ifCreatedAccount,housingLoan
25,5,2,7604,4,-1,0,0
56,2,3,3287,4,-1,1,0
65,6,1,3629,4,-1,1,0
26,4,3,2170,4,-1,0,1
57,2,3,813,4,-1,0,0
72,7,3,132,4,-1,1,0
52,4,3,0,4,-1,0,1
44,2,3,167,4,-1,0,0
55,2,3,6770,4,-1,0,0
33,3,0,1450,4,-1,0,0
51,4,2,726,4,-1,1,1
54,4,2,276,4,-1,0,1
24,7,3,2376,4,-1,1,0
35,7,3,506,4,-1,0,0
30,4,2,457,4,-1,0,0
46,2,3,213,4,-1,0,0
35,3,3,629,4,-1,0,1
36,10,1,531,4,-1,0,0
55,5,2,1989,4,-1,0,0
42,4,2,71,4,-1,0,1
60,3,1,2301,4,-1,0,0
47,2,3,0,4,-1,0,0
42,1,1,784,4,-1,0,0
70,6,1,383,4,-1,0,0
77,6,2,1208,4,-1,0,0
62,6,2,1486,4,-1,0,0
34,3,3,0,4,-1,0,1
68,6,2,20723,4,-1,0,1
33,1,3,3446,4,-1,0,1
31,4,3,608,4,-1,0,1
35,1,2,149,4,349,1,1
34,1,2,640,4,-1,1,1
29,4,2,7707,4,334,1,1
25,3,3,0,4,-1,0,1
62,1,1,115,4,-1,0,0
31,2,3,4319,4,161,0,1
26,2,3,6791,4,-1,0,0
58,3,2,760,4,-1,0,1
73,6,1,542,4,-1,0,0
30,3,3,53,4,-1,1,0
28,8,3,104,4,-1,0,0
47,10,2,3940,4,87,0,1
34,2,3,612,4,-1,0,0
41,2,3,2226,4,-1,0,0
35,3,2,35,4,-1,0,1
46,7,2,526,4,87,1,0
39,3,2,15,4,-1,1,1
30,4,2,213,4,-1,0,0
45,2,3,242,4,-1,1,0
28,4,2,377,4,-1,1,0
52,9,2,94,4,-1,1,0
59,6,1,363,4,-1,1,0
29,2,3,1441,4,85,0,1
35,4,3,62,4,-1,0,0
38,5,2,1970,4,176,1,1
47,3,2,1167,4,87,1,1
52,9,2,49,4,-1,0,0
52,2,3,193,4,269,1,0
28,3,2,113,4,-1,0,0
38,2,3,0,4,-1,1,1
29,11,2,78,4,-1,1,0
41,2,3,2767,4,-1,0,0
36,9,3,1291,4,86,1,0
55,6,2,6690,4,-1,0,0
58,6,3,1425,4,-1,1,0
31,3,3,3382,4,-1,1,0
51,10,1,618,4,85,0,1
30,5,3,803,4,-1,0,0
59,6,2,5583,4,-1,1,1
48,4,2,344,4,86,0,0
27,2,3,828,4,-1,0,0
59,6,0,1116,4,-1,0,0
47,1,2,1230,4,169,1,1
26,11,0,19,4,-1,0,0
31,3,2,4105,4,-1,0,0
36,4,2,96,4,87,1,0
33,2,3,158,4,83,0,0
39,3,2,0,4,-1,0,1
34,11,0,1387,4,-1,0,0
42,5,2,3403,4,-1,0,1
45,2,3,160,4,-1,1,0
49,3,2,305,4,-1,0,0
43,4,3,279,4,164,0,1
28,2,3,320,4,-1,0,1
27,11,3,1390,4,-1,0,0
21,11,2,224,4,-1,1,0
23,11,2,0,4,83,1,0
47,1,2,1730,4,-1,1,1
26,11,2,480,4,-1,0,0
29,2,3,697,4,85,1,0
25,2,3,943,4,-1,1,0
60,10,1,1163,4,-1,1,0
37,3,2,1458,4,-1,1,0
42,3,0,11115,4,-1,1,0
59,2,3,1729,4,-1,0,0
49,4,2,3608,4,168,1,1
33,4,2,95,4,-1,1,1
59,3,2,2308,4,87,1,0
58,2,3,5701,4,87,1,0
44,1,0,1529,4,-1,1,1
48,1,2,292,4,79,1,0
33,11,0,5969,4,83,0,0
29,2,3,7345,4,-1,0,0
30,3,3,606,4,-1,0,1
48,9,2,11371,4,86,0,1
34,7,1,7468,4,-1,1,1
32,4,2,0,4,-1,1,1
42,3,0,1559,4,-1,1,0
54,4,2,1693,4,87,1,0
42,3,3,757,4,79,1,0
36,2,3,-547,4,259,0,1
42,1,1,201,4,85,1,1
33,2,3,1122,4,-1,0,0
27,4,3,662,4,-1,0,0
32,5,2,580,4,-1,0,1
44,7,3,1070,4,160,1,1
37,1,2,1330,4,-1,1,0
37,2,3,153,4,70,0,1
60,6,2,89,4,-1,0,0
35,4,2,-312,4,21,0,0
29,4,2,3794,4,-1,0,0
29,11,2,314,4,-1,1,0
47,12,0,677,4,86,1,0
47,6,3,1431,4,-1,0,1
26,7,3,168,4,-1,1,0
46,1,2,1603,4,-1,0,0
24,2,3,2845,4,-1,1,0
34,4,2,-32,4,-1,1,0
27,3,3,4003,4,-1,0,0
55,6,3,357,4,-1,0,1
52,2,3,2290,4,268,0,0
30,2,3,398,4,6,1,0
26,7,3,1078,4,-1,0,0
32,5,2,386,4,-1,0,0
45,7,2,706,4,176,0,0
36,3,2,24,4,163,0,1
33,2,3,956,4,-1,0,1
46,3,2,0,4,259,1,0
34,5,2,1337,4,-1,1,0
31,2,3,1331,4,86,1,0
38,9,3,2812,4,-1,1,1
59,6,2,493,4,-1,1,0
51,3,3,1347,4,79,0,1
35,2,3,1750,4,9,1,1
25,2,3,2305,4,86,0,0
33,3,3,4401,4,-1,1,0
35,2,3,193,4,13,1,1
40,2,3,2487,4,-1,0,0
39,1,2,0,4,325,0,1
28,11,2,20,4,-1,0,0
33,4,2,1737,4,-1,0,0
29,2,2,231,4,-1,0,0
56,2,3,616,4,83,1,0
31,1,2,199,4,-1,0,0
58,2,3,1907,4,160,0,0
26,4,2,1327,4,31,0,0
57,6,3,478,4,84,0,0
55,2,3,5399,4,28,0,0
26,6,2,530,4,-1,0,0
28,9,2,434,4,-1,0,1
37,2,3,5106,4,-1,1,0
33,4,2,920,4,-1,1,0
43,9,2,1854,4,-1,1,0
35,4,3,994,4,87,1,0
31,4,2,190,4,-1,1,0
54,10,2,0,4,-1,0,0
26,3,3,2781,4,-1,0,1
60,6,1,7791,4,-1,0,0
30,3,3,1185,4,339,0,1
57,4,2,169,4,86,0,0
38,3,3,1101,4,-1,1,0
36,7,3,0,4,-1,0,1
33,1,0,129,4,161,1,1
55,12,3,3567,4,-1,0,0
29,2,3,91,4,274,0,0
60,6,0,209,4,-1,0,0
29,3,3,1669,4,86,0,0
29,3,3,534,4,-1,0,0
53,4,2,0,4,-1,0,1
46,5,2,4,4,261,1,0
37,9,3,1851,4,-1,0,0
42,2,3,6060,4,350,1,1
32,3,3,696,4,293,0,0
31,2,3,1812,4,-1,1,0
34,2,3,4859,4,37,0,0
33,2,3,55,4,87,1,0
29,2,3,125,4,-1,0,0
37,2,3,630,4,87,1,0
31,5,2,1422,4,-1,0,0
53,2,3,1624,4,84,1,0
23,2,3,736,4,-1,0,1
53,5,2,341,4,-1,1,0
32,3,3,4,4,-1,0,1
30,4,2,414,4,-1,0,0
45,3,3,31630,4,-1,0,0
31,2,3,2016,4,-1,1,0
26,4,2,255,4,80,1,0
31,3,2,477,4,-1,0,0
30,3,2,4684,4,-1,1,1
24,4,2,1052,4,-1,1,0
33,2,3,1431,4,85,0,0
56,2,0,2986,4,-1,0,0
28,2,3,1808,4,-1,1,0
59,4,2,2381,4,-1,0,0
20,11,2,502,4,-1,1,0
28,1,2,4287,4,-1,0,0
26,9,3,3511,4,-1,1,0
35,3,2,518,4,-1,1,1
32,2,3,796,4,160,0,0
29,4,2,719,4,-1,0,0
28,3,2,227,4,-1,1,0
58,6,2,801,4,85,0,0
32,2,3,628,4,-1,0,0
30,4,2,270,4,80,1,0
25,4,2,483,4,86,0,0
32,2,3,4733,4,-1,1,0
33,2,3,2599,4,-1,1,0
36,7,3,351,4,84,0,0
31,2,3,0,4,87,0,1
31,5,2,1599,4,78,0,0
38,1,2,0,4,-1,0,0
32,4,2,4,4,-1,0,1
29,3,2,132,4,-1,0,1
38,10,1,196,4,-1,1,0
52,7,3,6657,4,-1,1,0
38,2,3,613,4,86,1,0
31,2,3,2915,4,86,0,0
41,9,1,487,4,-1,0,0
34,7,3,5462,4,-1,1,0
29,3,2,674,4,13,1,0
26,11,3,2,4,-1,0,0
55,2,3,0,4,-1,0,0
58,6,1,2969,4,-1,0,0
30,2,3,364,4,-1,1,0
56,2,3,746,4,-1,0,0
37,2,3,57,4,84,0,0
40,4,2,2129,4,-1,1,0
23,3,0,314,4,-1,0,0
44,3,3,1818,4,-1,0,1
31,5,2,181,4,-1,1,0
24,11,1,474,4,-1,1,0
25,2,3,219,4,-1,1,0
47,2,3,86,4,87,1,0
34,7,3,442,4,164,0,1
33,11,0,1170,4,-1,1,0
34,4,3,18,4,-1,1,1
47,3,2,0,4,164,0,1
36,3,3,197,4,-1,1,0
25,3,3,400,4,-1,0,0
50,2,3,938,4,-1,1,0
31,7,3,1815,4,80,0,0
34,2,3,1228,4,84,1,0
31,5,3,620,4,87,0,0
54,3,2,2156,4,86,1,1
32,2,3,566,4,-1,0,0
38,2,2,257,4,-1,1,1
53,1,2,6112,4,86,0,0
56,6,1,1947,4,-1,0,0
47,3,3,2408,4,-1,1,0
31,4,2,35,4,-1,1,0
36,2,3,393,4,-1,1,1
58,9,2,687,4,-1,1,1
25,11,2,2354,4,84,0,0
35,5,0,618,4,-1,1,0
43,1,2,2105,4,-1,0,0
28,11,3,3054,4,80,1,0
53,9,1,142,4,-1,0,0
25,11,2,1608,4,-1,1,0
51,2,3,5341,4,-1,0,0
52,1,2,1319,4,-1,0,0
57,10,0,11632,4,-1,0,0
43,9,2,775,4,-1,0,0
41,8,2,30,4,-1,1,0
46,2,3,699,4,87,1,0
27,1,1,3342,4,330,0,1
35,2,3,495,4,87,1,0
49,8,2,5802,4,-1,1,0
23,3,2,598,4,-1,0,0
58,1,0,3585,4,167,0,0
47,1,1,2749,4,164,1,1
25,2,3,436,4,-1,0,0
54,2,0,527,4,281,0,1
26,11,0,2503,4,63,0,0
35,2,3,1162,4,-1,1,0
30,3,0,766,4,-1,0,0
34,2,3,0,4,86,1,1
30,3,2,776,4,-1,1,0
54,2,3,1014,4,162,1,0
58,6,2,919,4,346,0,1
49,4,0,1226,4,-1,0,0
38,3,2,865,4,-1,0,1
31,2,3,1619,4,-1,1,0
49,1,2,298,4,86,0,1
57,4,1,1119,4,-1,0,0
30,1,2,4389,4,-1,0,1
41,4,1,1316,4,-1,0,1
39,10,3,2990,4,-1,0,0
44,1,2,630,4,-1,0,0
30,11,2,25,4,-1,0,0
70,3,2,3020,4,-1,0,0
35,2,3,71,4,-1,0,1
55,4,2,139,4,-1,1,0
30,2,3,620,4,-1,0,1
25,4,2,2816,4,-1,1,0
47,1,2,2173,4,344,0,1
26,3,2,507,4,-1,1,0
85,6,1,98,4,-1,1,0
39,2,3,4539,4,-1,0,0
46,3,0,3914,4,-1,0,1
34,2,3,-308,4,-1,0,1
34,11,0,1281,4,-1,0,0
35,3,2,-288,4,-1,0,1
25,3,2,1105,4,13,0,1
55,1,1,3297,4,-1,0,1
35,4,2,206,4,-1,0,1
45,4,2,1435,4,-1,0,1
59,10,1,182,4,86,0,0
33,5,2,478,4,-1,1,0
30,3,2,1660,4,-1,0,1
36,2,3,2957,4,265,0,1
29,2,3,2753,4,-1,1,0
39,2,3,0,4,22,1,0
45,3,2,89,4,350,0,1
33,1,2,498,4,-1,1,0
38,3,2,565,4,-1,1,1
33,1,3,700,4,80,1,0
58,2,3,4152,4,164,1,1
32,2,3,697,4,-1,0,0
61,6,2,927,4,-1,1,0
32,2,3,0,4,-1,1,1
35,4,3,286,4,-1,1,0
32,2,3,1388,4,-1,1,1
41,2,3,27696,4,-1,0,0
29,2,3,30,4,-1,0,0
29,9,2,486,4,-1,0,0
50,4,2,2252,4,-1,1,0
31,3,3,454,4,-1,1,0
31,4,3,4041,4,-1,1,0
54,3,2,0,4,84,1,0
33,3,3,0,4,-1,1,0
48,2,2,36686,4,-1,0,0
36,4,2,728,4,-1,1,0
31,2,3,354,4,9,1,0
32,3,3,1246,4,85,1,1
28,5,1,307,4,-1,0,0
34,2,3,3047,4,160,1,0
49,10,2,0,4,-1,0,0
24,11,2,382,4,-1,1,0
29,2,3,36252,4,-1,1,1
27,4,3,73,4,79,0,0
40,2,3,158,4,-1,1,0
26,7,3,553,4,-1,0,0
28,7,2,68,4,-1,0,0
29,1,2,734,4,296,1,1
30,4,3,305,4,85,1,0
24,11,2,160,5,-1,0,0
33,7,3,263,5,-1,0,0
57,2,3,350,5,-1,0,0
31,11,3,0,5,-1,0,0
26,7,3,219,5,-1,0,0
45,1,2,10252,5,-1,1,0
37,3,3,6101,5,87,0,0
37,2,3,3141,5,-1,1,0
29,11,2,1854,5,-1,0,0
36,3,2,1228,5,-1,1,1
52,2,3,1356,5,-1,0,1
60,1,1,1723,5,83,0,0
27,11,0,1444,5,91,0,0
27,3,2,1511,5,-1,0,1
40,2,3,7780,5,355,0,0
36,2,3,130,5,-1,0,0
40,3,3,1646,5,91,1,1
50,2,0,1277,5,-1,0,0
34,2,3,1058,5,-1,0,1
28,9,1,236,5,87,1,0
33,2,3,5437,5,91,1,0
31,5,2,125,5,91,0,0
33,3,2,133,5,-1,1,0
56,2,3,2333,5,-1,1,0
46,2,3,1446,5,-1,0,0
34,3,3,992,5,88,0,1
39,4,2,140,5,-1,0,0
20,11,0,292,5,-1,0,0
45,1,2,640,5,-1,1,1
33,2,3,417,5,87,0,1
50,2,3,1270,5,-1,0,1
25,11,3,253,5,-1,1,0
41,1,2,5060,5,83,1,0
38,3,2,902,5,90,1,1
47,3,2,335,5,76,1,0
60,4,2,4519,5,91,0,0
49,2,3,1,5,175,1,0
34,2,3,14,5,-1,0,1
36,5,2,365,5,-1,1,0
36,3,3,911,5,-1,0,1
37,8,2,20453,5,-1,0,1
42,4,2,1451,5,-1,1,1
24,11,0,0,5,-1,0,0
33,3,3,1636,5,66,1,1
26,5,2,256,5,-1,0,1
49,4,2,3620,5,-1,0,0
25,5,2,642,5,-1,0,1
40,1,1,-388,5,340,0,1
36,4,3,3221,5,-1,1,0
28,1,3,1984,5,14,0,1
31,2,3,630,5,91,0,0
30,2,3,220,5,-1,0,1
44,1,2,0,5,19,0,1
52,9,2,94,5,4,0,0
33,4,3,69,5,-1,0,0
22,4,3,897,5,89,0,1
60,10,1,2580,5,-1,0,0
60,3,2,316,5,263,1,0
33,3,2,2044,5,-1,1,1
29,5,3,8947,5,-1,0,1
39,5,2,8876,5,91,0,0
32,11,3,214,5,-1,0,0
28,2,3,672,5,-1,0,0
45,5,3,4958,5,-1,0,0
33,3,2,557,5,-1,1,0
35,9,2,977,5,91,0,1
33,5,2,489,5,334,1,1
67,6,0,696,5,-1,0,0
57,4,2,738,5,168,0,0
32,11,3,1138,5,83,1,0
44,1,2,4236,5,-1,0,1
49,2,3,1,5,-1,0,1
48,1,2,863,5,350,1,1
28,11,2,891,5,-1,0,0
48,2,3,428,5,167,0,1
49,1,1,1133,5,-1,0,1
39,4,2,563,5,-1,0,1
35,3,2,5731,5,167,0,1
28,4,2,1842,5,-1,0,1
34,2,3,2187,5,-1,0,1
28,1,1,-65,5,-1,0,1
47,2,2,2010,5,-1,0,0
42,2,3,10907,5,-1,0,0
31,2,3,6495,5,35,0,0
26,4,2,160,5,-1,0,0
41,4,3,1536,5,-1,0,0
44,4,2,10354,5,-1,0,0
29,2,3,451,5,96,0,0
26,2,3,4683,5,180,0,1
22,11,2,1925,5,-1,0,0
36,2,3,1876,5,-1,0,0
50,2,3,346,5,87,0,0
41,2,3,298,5,272,0,0
57,6,1,606,5,-1,0,0
25,11,2,41,5,-1,0,1
26,7,3,1153,5,-1,0,0
36,1,2,218,5,-1,1,1
31,5,2,2083,5,355,0,1
32,3,2,282,5,-1,0,1
34,7,2,1813,5,-1,0,0
33,1,2,-208,5,360,0,1
41,1,2,72,5,312,0,1
36,7,2,188,5,333,1,1
41,1,2,1354,5,-1,0,1
19,11,0,5368,5,-1,0,0
33,4,2,661,5,167,0,1
40,9,2,356,5,339,0,1
33,4,3,4984,5,-1,0,1
59,2,3,3421,5,-1,0,0
30,2,3,11278,5,-1,0,0
42,2,3,2,5,-1,0,1
19,11,1,0,5,-1,0,0
51,1,1,296,5,-1,0,1
45,3,2,1998,5,-1,1,0
35,2,3,520,5,17,1,1
35,5,2,17,5,-1,0,1
33,9,3,850,5,-1,0,0
33,1,1,5151,5,165,0,1
28,2,3,678,5,-1,0,0
38,2,3,6368,5,-1,1,1
31,2,3,2480,5,-1,0,0
32,2,3,2458,5,-1,0,1
30,8,2,572,5,-1,0,1
31,2,3,0,5,167,0,1
33,2,3,415,5,167,0,0
52,3,3,876,5,-1,1,0
35,2,3,93,5,88,0,0
37,1,1,2939,5,-1,0,1
32,3,2,945,5,-1,0,0
56,7,3,349,5,-1,0,1
30,7,3,2666,5,89,1,0
31,3,2,4182,5,-1,1,1
32,2,3,141,5,89,0,1
28,1,1,551,5,-1,0,0
45,3,2,280,5,168,0,1
34,2,3,308,5,269,0,1
32,7,3,3271,5,-1,1,0
31,2,3,775,5,14,0,1
49,9,2,207,5,-1,0,0
44,7,0,163,5,-1,1,1
39,2,3,1515,5,167,1,1
58,2,0,3658,5,-1,0,0
24,4,2,99,5,89,0,0
35,3,2,538,5,-1,0,1
53,3,2,112,5,-1,0,0
45,1,1,803,5,-1,1,1
32,1,2,119,5,-1,0,0
28,1,2,3817,5,-1,0,1
31,3,3,636,5,-1,1,1
23,11,3,82,5,-1,0,0
36,4,2,115,5,91,0,0
33,7,3,1049,5,-1,0,0
32,1,1,-148,5,357,0,1
55,3,2,1199,5,-1,0,0
34,8,3,1076,5,88,0,1
32,1,2,400,5,-1,1,0
26,1,1,104,5,360,0,1
32,2,3,0,5,-1,0,0
39,2,3,2454,5,263,1,1
30,2,3,533,5,-1,1,0
63,2,0,2352,5,-1,1,0
33,2,2,11,5,-1,0,1
56,6,1,9367,5,-1,1,0
57,6,3,1458,5,-1,0,0
30,2,3,10884,5,-1,1,0
43,3,2,4056,5,89,0,0
29,1,2,369,5,346,0,1
38,4,2,47,5,-1,1,1
40,4,2,1313,5,-1,0,1
31,2,3,12857,5,87,1,1
36,2,3,3850,5,-1,0,1
43,8,2,0,5,-1,0,0
24,11,0,782,5,91,0,0
26,3,2,237,5,-1,1,1
54,2,3,1168,5,-1,0,0
37,11,0,444,5,-1,1,0
46,2,3,334,5,90,0,1
48,1,2,3776,5,-1,0,0
51,3,3,318,5,-1,0,0
34,2,3,201,5,-1,0,0
30,9,2,476,5,-1,0,0
36,2,3,953,5,335,0,1
29,2,3,9407,5,-1,1,0
53,2,3,2152,5,80,0,0
24,11,2,387,5,-1,1,0
25,9,2,715,5,-1,0,0
34,1,2,315,5,89,0,0
39,3,3,11766,5,166,0,1
25,11,2,203,5,-1,0,0
35,8,2,2971,5,164,1,0
57,3,3,1103,5,-1,0,0
32,2,3,202,5,-1,0,0
31,4,2,690,5,87,0,0
33,2,3,0,5,-1,0,1
26,4,0,677,5,-1,0,0
43,3,3,2643,5,-1,1,0
32,2,3,2360,5,90,0,0
36,5,2,1227,5,341,1,1
41,2,2,1956,5,168,0,0
25,11,3,4923,5,74,0,1
34,1,1,698,5,-1,0,1
25,3,2,9154,5,-1,0,1
27,2,3,88,5,-1,0,0
41,3,2,4047,5,75,0,1
39,1,2,261,5,-1,1,0
47,1,2,668,5,354,0,1
30,3,2,2107,5,-1,0,0
33,2,3,17946,5,87,0,1
23,11,2,0,5,-1,0,0
32,2,2,388,5,-1,0,0
31,4,2,236,5,-1,0,1
38,3,3,2443,5,-1,0,0
29,2,2,3317,5,-1,1,0
50,2,3,311,5,-1,0,0
59,6,2,514,5,90,1,0
31,11,2,200,5,-1,0,1
32,2,3,2613,5,-1,0,0
20,11,2,130,5,-1,0,0
60,2,3,5041,5,181,0,0
46,2,0,3082,5,-1,0,0
28,1,2,61,5,319,1,1
35,2,3,62,5,15,0,1
28,1,2,4229,5,-1,0,1
59,1,1,6212,5,-1,0,1
56,4,1,2086,5,-1,0,1
32,1,2,3027,5,-1,0,0
46,4,2,148,5,-1,0,1
34,9,2,156,5,-1,0,1
55,1,2,233,5,351,0,1
50,1,1,5872,5,-1,1,1
30,4,2,1320,5,362,0,1
37,2,3,808,5,349,0,0
28,9,2,431,5,358,0,1
48,5,2,288,5,-1,0,1
27,1,2,-289,5,-1,0,1
38,5,2,859,5,-1,0,1
33,2,3,1373,5,349,0,1
40,2,1,535,5,-1,0,1
35,1,2,-947,5,362,0,1
35,3,3,16,5,-1,0,1
40,1,2,195,5,333,0,1
29,1,1,6,5,349,0,1
46,3,3,-582,5,354,0,1
42,4,2,2133,5,-1,0,1
38,8,1,1390,5,-1,0,1
33,1,2,931,5,336,0,1
46,1,2,524,5,-1,0,1
34,2,3,26575,5,168,0,0
35,4,2,1537,5,-1,0,1
32,11,3,290,5,-1,0,1
33,4,2,346,5,354,0,1
47,2,2,-246,5,365,0,1
31,1,2,113,5,-1,0,1
34,8,2,2,5,167,0,1
45,2,1,4758,5,287,0,1
35,3,3,174,5,-1,0,1
24,3,2,330,5,-1,0,1
29,2,3,1514,5,333,0,1
46,8,2,212,5,-1,0,1
28,5,2,0,5,355,0,1
45,1,2,640,5,1,0,1
26,9,3,0,5,-1,0,1
27,5,2,-72,5,309,0,1
43,3,2,994,5,-1,0,1
25,4,2,0,5,-1,0,1
25,5,2,443,5,-1,0,1
26,2,3,4116,5,-1,0,1
34,2,3,1184,5,-1,0,1
31,2,3,10,5,-1,0,1
51,1,2,734,5,-1,0,1
26,3,3,3628,5,-1,0,0
31,2,3,170,5,265,0,1
30,2,3,0,5,-1,0,1
53,8,3,321,5,-1,0,1
41,5,2,5766,5,169,0,1
30,7,3,0,5,301,0,1
36,1,2,80,5,165,0,1
36,1,2,206,5,-1,0,1
45,4,2,46,5,-1,0,1
30,5,2,-111,5,-1,0,1
29,10,2,4537,5,-1,0,1
40,2,3,710,5,298,0,1
53,2,3,2894,5,-1,0,1
47,7,1,3363,5,-1,0,0
37,4,2,0,5,-1,0,1
24,4,2,-386,5,-1,0,1
46,4,3,2889,5,-1,1,1
30,1,2,80,5,337,0,1
32,2,3,112,5,-1,0,1
36,1,1,378,5,-1,1,1
44,5,2,-368,5,-1,1,1
37,5,2,4430,5,-1,0,1
33,2,3,0,5,365,0,1
53,3,3,431,5,328,0,1
32,4,2,12,5,365,0,1
55,2,3,2625,5,252,0,1
35,3,0,726,5,-1,0,1
42,2,3,1272,5,169,0,1
35,11,2,188,5,78,1,1
42,4,2,151,5,-1,0,1
52,4,1,576,5,286,0,1
43,1,2,130,5,337,0,0
46,4,2,3145,5,-1,0,1
36,1,2,767,5,355,0,1
35,2,3,1,5,285,0,1
53,7,3,513,5,-1,0,1
30,1,2,61,5,-1,1,1
35,1,1,147,5,337,0,1
53,3,2,258,5,-1,0,1
37,1,2,288,5,-1,0,1
29,4,2,0,5,365,0,1
41,1,2,537,5,-1,0,1
35,4,2,3854,5,-1,0,1
48,1,2,0,5,-1,0,1
32,3,3,52,5,-1,0,1
30,2,3,0,5,342,0,1
52,2,3,2549,5,-1,0,1
58,4,2,2160,5,-1,1,1
54,1,1,714,5,-1,0,0
35,4,2,561,5,-1,0,1
38,4,2,930,5,-1,0,1
26,2,3,784,5,358,0,1
32,7,3,721,5,-1,0,1
51,2,3,630,5,-1,0,1
31,3,2,271,5,-1,0,1
41,9,2,0,5,-1,1,1
23,1,2,336,5,-1,0,1
57,6,3,0,5,-1,0,1
26,4,3,6,5,-1,0,1
59,4,1,191,5,-1,0,1
47,5,2,33,5,-1,0,1
25,4,3,1141,5,347,0,1
26,11,2,2572,5,-1,0,1
22,11,2,562,5,-1,0,1
27,2,2,0,5,-1,0,1
39,1,1,579,5,-1,0,1
30,1,2,1073,5,-1,0,1
27,9,2,268,5,-1,0,1
37,5,2,726,5,362,0,1
30,5,2,572,5,319,0,1
37,2,3,658,5,-1,1,1
66,4,2,10177,5,-1,0,0
33,1,2,23,5,-1,0,1
35,2,2,2311,5,167,0,1
29,1,2,-16,5,-1,0,1
30,4,2,182,5,364,0,1
30,3,2,237,5,-1,0,1
37,1,1,0,5,349,0,1
41,8,3,121,5,287,0,1
32,2,3,0,5,-1,0,1
34,1,2,0,5,-1,0,1
38,3,2,54,5,287,0,1
33,4,2,30,5,-1,0,1
23,9,2,-503,5,342,0,1
33,7,3,210,5,167,0,1
24,11,2,547,5,-1,0,0
30,1,2,203,5,-1,0,1
31,5,2,187,5,347,0,1
29,3,2,-368,5,-1,0,1
33,1,1,1022,5,-1,0,1
34,2,3,188,5,-1,0,0
27,8,2,376,5,-1,0,1
51,4,1,2,5,-1,0,1
27,8,2,77,5,-1,0,1
27,3,2,1996,5,-1,0,1
25,3,2,1833,5,-1,0,1
30,2,3,6392,5,-1,0,1
32,1,1,2829,5,-1,0,1
27,3,2,740,5,-1,0,1
26,3,2,18,5,-1,0,1
38,1,2,2032,5,349,0,1
41,2,2,6,5,-1,0,0
23,3,2,632,5,-1,0,1
57,6,2,0,5,363,0,1
34,2,3,1,5,362,0,1
33,4,3,1371,5,-1,0,1
40,3,3,47,5,365,0,1
31,2,3,451,5,-1,0,1
48,4,2,-513,5,362,0,1
40,1,2,411,5,-1,0,1
36,2,3,668,5,-1,0,1
28,5,2,0,5,281,0,1
27,3,3,75,5,351,0,1
39,10,2,1372,5,355,0,1
43,1,1,2598,5,-1,0,0
39,2,3,0,5,-1,1,1
28,7,3,112,5,-1,0,1
41,1,2,257,5,-1,0,1
31,1,2,196,5,341,1,1
30,1,1,253,5,-1,1,1
42,2,3,3718,5,272,0,1
27,1,1,1,5,-1,0,1
56,1,1,0,5,-1,0,1
46,4,2,517,5,-1,0,1
28,1,2,1590,5,-1,0,0
29,8,2,178,5,-1,0,1
29,5,2,197,5,-1,0,1
30,5,2,253,5,-1,0,1
33,7,3,94,5,-1,1,1
33,2,3,12686,5,166,0,1
34,1,2,393,5,-1,0,1
31,1,2,350,5,-1,0,1
28,1,2,-25,5,-1,0,1
31,2,3,130,5,-1,0,1
47,3,2,232,5,285,0,1
39,4,2,782,5,47,0,1
47,1,1,-301,5,-1,0,1
33,5,2,255,5,165,0,1
40,5,2,0,5,334,0,1
31,5,2,3677,5,-1,0,1
32,4,2,98,5,365,0,1
35,2,0,121,5,-1,0,1
51,8,3,3921,5,-1,0,1
43,2,3,1133,5,-1,0,1
33,4,2,258,5,-1,0,1
40,1,2,617,5,-1,0,1
45,4,2,-11,5,-1,0,1
36,1,2,108,5,-1,0,1
41,1,2,992,5,295,0,1
42,4,2,0,5,-1,0,1
47,2,3,1649,5,-1,0,1
41,1,1,169,5,-1,0,1
35,4,2,1,5,-1,0,1
32,3,3,75,5,256,0,0
41,1,1,-441,5,-1,0,1
44,9,2,0,5,165,0,0
32,2,3,11,5,-1,0,1
35,2,3,1432,5,-1,0,1
37,4,2,686,5,280,0,1
35,2,3,0,5,-1,0,1
30,7,2,280,5,-1,0,0
37,3,3,3043,5,300,0,1
37,1,1,-738,5,-1,0,1
37,5,2,731,5,-1,0,1
43,2,2,-100,5,-1,0,1
33,1,1,415,5,337,0,1
54,3,2,-258,5,342,0,1
31,5,2,3,5,-1,0,1
35,5,2,1239,5,347,0,1
53,4,2,0,5,344,0,1
44,1,1,38,5,-1,0,1
56,3,2,170,5,294,0,1
43,1,2,-755,5,337,0,1
34,5,2,-258,5,-1,0,1
31,4,2,33,5,-1,0,1
54,8,2,0,5,287,0,1
47,3,2,57,5,342,0,0
35,8,3,0,5,168,0,0
45,5,2,343,5,-1,0,1
39,2,3,224,5,-1,0,1
35,2,3,76,5,362,0,0
42,3,2,89,5,-1,0,1
32,4,2,-273,5,-1,0,1
53,5,1,171,5,167,0,1
33,3,2,1480,5,-1,0,1
51,3,2,-463,5,343,0,1
44,1,2,0,5,-1,0,0
41,4,3,-298,5,-1,0,1
27,2,3,218,5,-1,0,1
35,3,2,784,5,-1,0,1
48,5,2,0,5,-1,0,1
41,2,3,326,5,-1,1,1
47,4,2,769,5,265,0,1
